power,selfprotection,average_earth_discharge_density_ddt_rayskm2ao,burning_rate__failuresyear,criticality_according_to_previous_study_for_ceramics_level,removable_connectors,number_of_users,km_of_network_lt,power_per_user,lightning_risk_score,network_density,historical_risk_index,type_of_clients_COMMERCIAL,type_of_clients_INDUSTRIAL,type_of_clients_OFFICIAL,type_of_clients_STRATUM 1,type_of_clients_STRATUM 2,type_of_clients_STRATUM 3,type_of_clients_STRATUM 4,type_of_clients_STRATUM 5,type_of_clients_STRATUM 6,type_of_installation_CABINA,type_of_installation_EN H,type_of_installation_MACRO WITHOUT ANTI-FRAUD NET,type_of_installation_OTROS,type_of_installation_PAD MOUNTED,type_of_installation_POLE,type_of_installation_POLE WITH ANTI-FRAUD NET,type_of_installation_TORRE METALICA
45.0,0,3.1556016597510377,0.0,0,1,44,0.24698,1.0,6.311203319502075,0.005369130434782609,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,58,0.22693,0.7627118644067796,6.311203319502075,0.004933260869565218,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,70,0.16605,0.6338028169014085,6.311203319502075,0.0036097826086956522,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,13,0.2632,3.2142857142857144,6.311203319502075,0.005721739130434783,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
37.5,0,3.1556016597510377,0.0,0,1,62,0.35845,0.5952380952380952,6.311203319502075,0.009310389610389611,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,21,0.15998,2.0454545454545454,6.311203319502075,0.003477826086956522,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,1,0.16273,22.5,6.311203319502075,0.003537608695652174,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,3.1556016597510377,0.0,0,1,1,0.0,37.5,6.311203319502075,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
112.5,0,3.1556016597510377,0.0,0,1,76,0.25566,1.4610389610389611,6.311203319502075,0.002252511013215859,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,34,0.8583,2.142857142857143,6.311203319502075,0.011293421052631578,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,13,0.16109,5.357142857142857,6.311203319502075,0.002119605263157895,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
112.5,0,3.1556016597510377,0.25,0,1,95,0.32129,1.171875,6.311203319502075,0.0028307488986784144,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,72,0.38308,1.0273972602739727,6.311203319502075,0.005040526315789474,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,107,0.42717,0.4166666666666667,6.311203319502075,0.009286304347826086,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
150.0,0,3.1556016597510377,0.0,0,1,61,0.7156,2.4193548387096775,6.311203319502075,0.004739072847682119,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,39,0.27504,1.125,6.311203319502075,0.005979130434782609,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
300.0,0,3.1556016597510377,0.0,0,0,2,0.0,100.0,6.311203319502075,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
50.0,0,3.1556016597510377,0.0,0,1,1,0.0,25.0,6.311203319502075,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,0,3.1556016597510377,0.0,0,1,1,0.0,15.0,6.311203319502075,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,0,3.1556016597510377,0.0,0,1,1,0.0,15.0,6.311203319502075,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,3.1556016597510377,0.0,0,1,87,0.38133,0.42613636363636365,6.311203319502075,0.009904675324675325,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
75.0,0,3.1556016597510377,0.0,0,1,55,0.40051,1.3392857142857142,6.311203319502075,0.005269868421052632,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
30.0,0,3.1556016597510377,0.0,0,1,43,0.25378,0.6818181818181818,6.311203319502075,0.008186451612903226,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
45.0,0,3.1556016597510377,0.0,0,1,106,0.50549,0.4205607476635514,6.311203319502075,0.01098891304347826,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
112.5,0,3.1556016597510377,0.0,0,1,105,0.34006,1.0613207547169812,6.311203319502075,0.002996123348017621,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
112.5,0,3.1556016597510377,0.0,0,1,34,0.18326,3.2142857142857144,6.311203319502075,0.001614625550660793,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
112.5,0,3.1556016597510377,0.0,0,1,26,0.15813,4.166666666666667,6.311203319502075,0.0013932158590308369,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,46,0.1303,1.5957446808510638,6.311203319502075,0.0017144736842105263,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,135,0.77711,0.5514705882352942,6.311203319502075,0.010225131578947368,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
75.0,0,3.1556016597510377,0.0,0,1,102,0.34239,0.7281553398058253,6.311203319502075,0.004505131578947369,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,32,0.16311,1.3636363636363635,6.311203319502075,0.0035458695652173912,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,86,0.29418,0.8620689655172413,6.311203319502075,0.0038707894736842107,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
112.5,0,3.1556016597510377,0.0,0,1,15,0.197,7.03125,6.311203319502075,0.00173568281938326,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,3.1556016597510377,0.0,0,0,75,0.61214,0.4934210526315789,6.311203319502075,0.01589974025974026,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
112.5,0,3.1556016597510377,0.0,0,1,60,0.30023,1.8442622950819672,6.311203319502075,0.0026451982378854627,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50.0,0,3.1556016597510377,0.0,0,1,56,0.24176,0.8771929824561403,6.311203319502075,0.004740392156862745,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,58,0.33994,1.271186440677966,6.311203319502075,0.004472894736842105,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
25.0,0,3.1556016597510377,0.0,0,1,45,0.24143,0.5434782608695652,6.311203319502075,0.009285769230769231,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
112.5,0,3.1556016597510377,0.0,0,1,68,0.21995,1.6304347826086956,6.311203319502075,0.0019378854625550662,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,119,0.41457,0.625,6.311203319502075,0.005454868421052632,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,74,0.43074,1.0,6.311203319502075,0.005667631578947369,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
5.0,0,3.1556016597510377,0.0,0,0,8,0.48997,0.5555555555555556,6.311203319502075,0.08166166666666667,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
45.0,0,3.1556016597510377,0.0,0,1,103,0.21413,0.4326923076923077,6.311203319502075,0.004654999999999999,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
37.5,0,3.1556016597510377,0.0,1,0,46,0.38309,0.7978723404255319,6.311203319502075,0.00995038961038961,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,127,0.65874,0.5859375,6.311203319502075,0.008667631578947368,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5.0,0,3.1556016597510377,0.0,0,0,5,0.29807,0.8333333333333334,6.311203319502075,0.04967833333333333,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,3.1556016597510377,0.0,0,0,19,0.48613,1.25,6.311203319502075,0.018697307692307694,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,3.1556016597510377,0.0,1,0,22,0.60498,0.6521739130434783,6.311203319502075,0.03781125,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,1,0,18,0.55407,2.3684210526315788,6.311203319502075,0.012044999999999998,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30.0,0,3.1556016597510377,0.0,0,1,35,0.19242,0.8333333333333334,6.311203319502075,0.006207096774193548,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,144,0.66934,0.5172413793103449,6.311203319502075,0.008807105263157896,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15.0,0,3.1556016597510377,0.0,0,1,1,0.0,7.5,6.311203319502075,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,3.1556016597510377,0.0,0,1,61,0.32379,0.6048387096774194,6.311203319502075,0.008410129870129871,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
75.0,0,3.1556016597510377,0.0,0,1,35,0.1687,2.0833333333333335,6.311203319502075,0.002219736842105263,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
37.5,0,3.1556016597510377,0.0,0,1,111,0.37035,0.33482142857142855,6.311203319502075,0.009619480519480519,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
45.0,0,3.1556016597510377,0.0,0,1,68,0.26237,0.6521739130434783,6.311203319502075,0.005703695652173913,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,51,0.40586,0.8653846153846154,6.311203319502075,0.00882304347826087,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
75.0,0,3.1556016597510377,0.0,0,1,35,0.34498,2.0833333333333335,6.311203319502075,0.00453921052631579,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,52,0.2865,1.4150943396226414,6.311203319502075,0.003769736842105263,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,129,0.44777,0.5769230769230769,6.311203319502075,0.005891710526315789,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
75.0,0,3.1556016597510377,0.0,0,1,42,0.36169,1.744186046511628,6.311203319502075,0.0047590789473684215,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,31,0.121,2.34375,6.311203319502075,0.0015921052631578947,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
112.5,0,3.1556016597510377,0.0,0,1,41,0.27631,2.6785714285714284,6.311203319502075,0.0024344493392070483,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.25,0,1,121,0.24512,0.36885245901639346,6.311203319502075,0.0053286956521739134,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,106,0.56448,0.4205607476635514,6.311203319502075,0.012271304347826086,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
112.5,0,3.1556016597510377,0.0,0,1,228,0.78724,0.4912663755458515,6.311203319502075,0.006936035242290749,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,150,0.33348,0.2980132450331126,6.311203319502075,0.007249565217391304,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
125.0,0,3.1556016597510377,0.0,0,1,52,0.17366,2.358490566037736,6.311203319502075,0.0013782539682539684,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
30.0,0,3.1556016597510377,0.0,0,1,4,0.0,6.0,6.311203319502075,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,3.1556016597510377,0.0,0,1,64,0.34548,1.1538461538461537,6.311203319502075,0.0045457894736842105,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
37.5,0,3.1556016597510377,0.0,0,1,147,0.72637,0.2533783783783784,6.311203319502075,0.018866753246753246,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30.0,0,3.1556016597510377,0.0,0,1,102,0.0,0.2912621359223301,6.311203319502075,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,3.1556016597510377,0.0,0,1,53,0.23167,1.3888888888888888,6.311203319502075,0.0030482894736842104,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
112.5,0,3.1556016597510377,0.0,0,1,185,0.6799,0.6048387096774194,6.311203319502075,0.0059903083700440524,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,42,0.24155,1.744186046511628,6.311203319502075,0.0031782894736842103,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,64,0.30914,1.1538461538461537,6.311203319502075,0.004067631578947369,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30.0,0,3.1556016597510377,0.0,0,1,18,0.33114,1.5789473684210527,6.311203319502075,0.010681935483870968,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,40,0.41813,1.829268292682927,6.311203319502075,0.0055017105263157895,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
112.5,0,3.1556016597510377,0.0,0,1,9,0.2924,11.25,6.311203319502075,0.0025762114537444935,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
30.0,0,3.1556016597510377,0.0,0,1,24,0.31588,1.2,6.311203319502075,0.010189677419354838,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
45.0,0,3.1556016597510377,0.0,0,1,65,0.30967,0.6818181818181818,6.311203319502075,0.00673195652173913,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
75.0,0,3.1556016597510377,0.0,0,1,43,0.19178,1.7045454545454546,6.311203319502075,0.002523421052631579,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,3.1556016597510377,0.0,1,1,103,0.66017,0.2403846153846154,6.311203319502075,0.025391153846153848,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30.0,0,3.1556016597510377,0.0,0,1,126,0.54001,0.23622047244094488,6.311203319502075,0.017419677419354837,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
15.0,0,3.1556016597510377,0.0,1,0,2,0.0,5.0,6.311203319502075,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,3.1556016597510377,0.0,1,0,19,0.13303,0.75,6.311203319502075,0.008314375,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
15.0,0,3.1556016597510377,0.0,1,0,3,0.3405,3.75,6.311203319502075,0.02128125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,3.1556016597510377,0.0,0,1,214,0.0,0.3488372093023256,6.311203319502075,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25.0,0,3.1556016597510377,0.0,0,1,88,0.4105,0.2808988764044944,6.311203319502075,0.015788461538461536,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
75.0,0,3.1556016597510377,0.0,0,1,105,0.39596,0.7075471698113207,6.311203319502075,0.005209999999999999,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
