power,selfprotection,average_earth_discharge_density_ddt_rayskm2ao,burning_rate__failuresyear,criticality_according_to_previous_study_for_ceramics_level,removable_connectors,number_of_users,km_of_network_lt,power_per_user,lightning_risk_score,network_density,historical_risk_index,type_of_clients_COMMERCIAL,type_of_clients_INDUSTRIAL,type_of_clients_OFFICIAL,type_of_clients_STRATUM 1,type_of_clients_STRATUM 2,type_of_clients_STRATUM 3,type_of_clients_STRATUM 4,type_of_clients_STRATUM 5,type_of_clients_STRATUM 6,type_of_installation_CABINA,type_of_installation_EN H,type_of_installation_MACRO WITHOUT ANTI-FRAUD NET,type_of_installation_OTROS,type_of_installation_PAD MOUNTED,type_of_installation_POLE,type_of_installation_POLE WITH ANTI-FRAUD NET,type_of_installation_TORRE METALICA,target
10.0,0,5.259562841530058,0.2,0,1,5,120644.0,1.6666666666666667,10.519125683060116,10967.636363636364,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.0,1,5.259562841530058,0.2,0,1,1,0.13021,2.5,5.259562841530058,0.0217016666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,5.259562841530058,0.4,0,1,4,0.61117,1.0,10.519125683060116,0.1018616666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,5.259562841530058,0.4,0,1,2,0.56173,1.6666666666666667,10.519125683060116,0.0936216666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,5.259562841530058,0.2,0,1,4,0.14282,2.0,10.519125683060116,0.0129836363636363,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,5.259562841530058,0.4,0,1,3,0.51929,2.5,10.519125683060116,0.0472081818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,5.259562841530058,0.4,0,1,4,0.61076,1.0,5.259562841530058,0.1017933333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,5.259562841530058,0.4,0,1,8,0.47986,1.6666666666666667,10.519125683060116,0.02999125,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.0,1,5.259562841530058,0.4,0,1,3,0.18706,2.5,5.259562841530058,0.0170054545454545,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,5.259562841530058,0.4,0,1,3,0.30309,2.5,5.259562841530058,0.0275536363636363,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,1,5.259562841530058,0.0,0,0,1,0.0,7.5,5.259562841530058,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,5.259562841530058,0.4,0,1,2,0.35371,1.6666666666666667,5.259562841530058,0.0589516666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,0,5.259562841530058,0.6,0,1,3,0.30983,2.5,10.519125683060116,0.0281663636363636,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,0,5.259562841530058,0.4,0,1,3,0.5525,1.25,10.519125683060116,0.0920833333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,5.259562841530058,0.4,0,1,7,0.69864,0.625,5.259562841530058,0.11644,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,0,5.259562841530058,0.2,0,0,1,0.497,15.0,10.519125683060116,0.0160322580645161,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,5.259562841530058,0.2,0,1,3,0.17572,1.25,10.519125683060116,0.0292866666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,5.259562841530058,0.2,0,0,2,0.21452,3.333333333333333,10.519125683060116,0.0195018181818181,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,5.259562841530058,0.4,0,1,2,0.32106,1.6666666666666667,5.259562841530058,0.05351,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,5.259562841530058,0.2,0,1,6,0.4355,0.7142857142857143,10.519125683060116,0.0725833333333333,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.0,0,5.259562841530058,0.2,0,0,5,0.1635,1.6666666666666667,10.519125683060116,0.0148636363636363,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,5.259562841530058,0.6,1,1,1,0.11805,2.5,5.259562841530058,0.019675,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.0,0,5.259562841530058,0.4,0,1,6,0.4422,0.7142857142857143,10.519125683060116,0.0737,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,5.259562841530058,0.2,0,1,5,0.46325,0.8333333333333334,5.259562841530058,0.0772083333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.2,0,1,20,177081.0,0.7142857142857143,1.7126408010012435,11067.5625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.2,0,1,22,175757.0,0.6521739130434783,1.7126408010012435,10984.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.2,0,1,19,2223.0,0.75,1.7126408010012435,138.9375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.2,0,1,7,0.94387,1.875,1.7126408010012435,0.058991875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,5.259562841530058,0.4,0,1,3,0.67455,1.25,5.259562841530058,0.112425,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,0,5.259562841530058,0.2,0,1,1,0.55019,5.0,10.519125683060116,0.0500172727272727,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,5.259562841530058,0.4,0,1,8,1731.0,0.5555555555555556,10.519125683060116,288.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,5.259562841530058,0.2,0,1,1,0.16173,2.5,10.519125683060116,0.026955,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,1.3513326031398325,0.0,0,0,5,224347.0,0.8333333333333334,2.702665206279665,37391.16666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,1.3513326031398325,0.2,0,0,10,1.4,0.9090909090909092,2.702665206279665,0.1272727272727272,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.7170212765957451,0.2,0,1,1,152655.0,5.0,1.4340425531914902,13877.727272727272,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,1.033279483037156,0.2,0,0,6,0.5041,1.4285714285714286,2.066558966074312,0.0458272727272727,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,1,0.7170212765957451,0.0,0,0,8,0.88565,1.1111111111111112,0.7170212765957451,0.0805136363636363,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.7170212765957451,0.2,0,1,14,184974.0,1.0,1.4340425531914902,11560.875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.7170212765957451,0.2,0,1,4,211838.0,2.0,1.4340425531914902,19258.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,0.7170212765957451,0.2,0,0,1,0.53413,2.5,0.7170212765957451,0.0890216666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.7170212765957451,0.4,0,1,1,21425.0,5.0,1.4340425531914902,1947.7272727272727,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.7170212765957451,0.2,0,0,4,189728.0,2.0,1.4340425531914902,17248.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.7170212765957451,0.2,0,0,7,15842.0,1.25,0.7170212765957451,1440.1818181818182,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.8563204005006219,0.2,0,1,3,0.69165,2.5,1.7126408010012435,0.0628772727272727,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.9951515151515148,0.2,0,1,9,176226.0,1.0,1.9903030303030296,16020.545454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.9951515151515148,0.2,0,0,4,0.78417,2.0,1.9903030303030296,0.0712881818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,3.1556016597510377,0.0,0,0,10,120439.0,0.4545454545454545,6.311203319502075,20073.166666666668,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.9951515151515148,0.0,0,1,5,0.43417,1.6666666666666667,1.9903030303030296,0.03947,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.9951515151515148,0.0,0,0,1,0.75958,5.0,0.9951515151515148,0.0690527272727272,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,0,2.140720221606649,0.0,0,0,3,0.53715,1.25,4.281440443213299,0.089525,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,5.259562841530058,0.4,0,1,18,0.76936,0.5263157894736842,10.519125683060116,0.0699418181818181,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,0,1.3513326031398325,0.2,1,0,2,0.81381,3.333333333333333,2.702665206279665,0.0739827272727272,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,9,14351.0,1.5,1.9903030303030296,896.9375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,5,0.76956,2.5,1.9903030303030296,0.0480975,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,6,14279.0,2.142857142857143,1.9903030303030296,892.4375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,16,140198.0,0.8823529411764706,1.9903030303030296,8762.375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,16,172549.0,0.8823529411764706,1.9903030303030296,10784.3125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,16,26435.0,0.8823529411764706,1.9903030303030296,1652.1875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.2,0,1,30,13836.0,0.8064516129032258,1.9903030303030296,532.1538461538462,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.9951515151515148,0.0,0,0,7,0.6232,1.25,0.9951515151515148,0.0566545454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.0,0,0,44,0.84701,0.5555555555555556,1.9903030303030296,0.0325773076923077,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.0,0,0,27,0.15806,0.8928571428571429,1.9903030303030296,0.0060792307692307,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,0.9951515151515148,0.0,0,0,63,0.37924,0.5859375,1.9903030303030296,0.0098503896103896,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.0,0,0,51,0.42584,0.4807692307692308,1.9903030303030296,0.0163784615384615,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.9225308641975296,0.0,0,0,1,0.0,7.5,3.84506172839506,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,1.9225308641975296,0.0,0,0,3,0.0,2.5,3.84506172839506,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.9225308641975296,0.0,0,0,4,143229.0,3.0,3.84506172839506,8951.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,1.9225308641975296,0.0,0,0,26,1841.0,1.3888888888888888,3.84506172839506,47.81818181818182,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,0,1.9225308641975296,0.0,0,0,1,0.31452,25.0,3.84506172839506,0.0061670588235294,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,0,1.9225308641975296,0.0,0,0,5,0.96542,8.333333333333334,3.84506172839506,0.0189298039215686,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,1,1.9225308641975296,0.2,0,1,7,131469.0,1.875,1.9225308641975296,8216.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.1701570680628275,0.0,0,1,11,0.1306,1.25,4.340314136125655,0.0081625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.2,0,1,34,0.74537,0.4285714285714285,1.9903030303030296,0.046585625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,1,1.104394141145143,0.6,0,1,5,280875.0,2.5,1.104394141145143,17554.6875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15.0,1,1.104394141145143,0.2,0,0,3,0.87284,3.75,1.104394141145143,0.0545525,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.9225308641975296,0.0,0,0,6,0.66628,2.142857142857143,3.84506172839506,0.0416425,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,1.9225308641975296,0.0,0,0,16,0.16614,1.4705882352941178,3.84506172839506,0.00639,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,1,0.9951515151515148,0.0,0,0,31,166815.0,0.78125,0.9951515151515148,6415.961538461538,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25.0,0,0.9951515151515148,0.0,0,0,17,116552.0,1.3888888888888888,1.9903030303030296,4482.769230769231,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.9951515151515148,0.2,0,1,7,0.44642,1.25,0.9951515151515148,0.0405836363636363,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.9951515151515148,0.2,0,1,15,116454.0,0.625,1.9903030303030296,10586.727272727272,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,42,227298.0,0.3488372093023256,1.9903030303030296,14206.125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.0,0,0,28,1649.0,0.8620689655172413,1.9903030303030296,63.42307692307692,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,0.9951515151515148,0.0,0,0,32,0.45853,1.1363636363636365,1.9903030303030296,0.0119098701298701,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,22,28852.0,0.6521739130434783,1.9903030303030296,1803.25,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.2,0,1,20,0.97093,0.7142857142857143,1.9903030303030296,0.060683125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,43,29365.0,0.3409090909090909,1.9903030303030296,1835.3125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,18,128901.0,0.7894736842105263,1.9903030303030296,8056.3125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.2,0,1,28,18589.0,0.5172413793103449,1.9903030303030296,1161.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.9951515151515148,0.0,0,1,7,0.88037,0.625,1.9903030303030296,0.1467283333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,30,153613.0,0.4838709677419355,1.9903030303030296,9600.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.2,0,1,38,24732.0,0.6410256410256411,1.9903030303030296,951.2307692307692,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.6,0,1,18,110636.0,0.7894736842105263,1.9903030303030296,6914.75,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.9951515151515148,0.2,0,1,15,119033.0,0.625,0.9951515151515148,10821.181818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.9951515151515148,0.4,0,1,8,0.35746,1.1111111111111112,0.9951515151515148,0.0324963636363636,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,3.1556016597510377,0.0,1,0,3,0.0,1.25,6.311203319502075,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,3.1556016597510377,0.4,1,1,7,0.831,1.25,6.311203319502075,0.0755454545454545,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,3.1556016597510377,0.0,1,0,8,0.0,1.6666666666666667,6.311203319502075,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.104394141145143,0.2,0,1,6,0.83105,0.7142857142857143,2.208788282290286,0.1385083333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,6.818166666666661,0.0,0,0,4,0.66771,1.0,13.636333333333322,0.111285,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,6.818166666666661,0.2,0,1,5,0.35017,1.6666666666666667,6.818166666666661,0.0318336363636363,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,6.818166666666661,0.0,0,0,2,0.21737,3.333333333333333,6.818166666666661,0.019760909090909,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,1,6.818166666666661,0.2,0,1,5,130566.0,0.8333333333333334,6.818166666666661,21761.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15.0,1,6.818166666666661,0.6,0,1,3,114959.0,3.75,6.818166666666661,7184.9375,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20.0,1,6.818166666666661,0.2,0,1,5,0.65594,3.333333333333333,6.818166666666661,0.031235238095238,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,6.818166666666661,0.2,0,1,1,0.3397,2.5,13.636333333333322,0.0566166666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,3.1556016597510377,0.0,1,0,13,0.63912,0.3571428571428571,6.311203319502075,0.10652,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,1.104394141145143,0.2,0,1,2,0.91695,3.333333333333333,1.104394141145143,0.0833590909090909,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,0,1.104394141145143,0.2,0,1,3,171708.0,2.5,2.208788282290286,15609.818181818182,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,0,1.104394141145143,0.0,0,0,1,152731.0,5.0,2.208788282290286,13884.636363636364,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.0,0,6.818166666666661,0.0,0,0,20,114237.0,1.1904761904761905,13.636333333333322,4393.7307692307695,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,6.818166666666661,0.0,0,0,8,15262.0,1.1111111111111112,13.636333333333322,1387.4545454545455,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,6.818166666666661,0.0,0,0,6,0.55902,0.7142857142857143,13.636333333333322,0.0931699999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,6.818166666666661,0.2,0,0,3,1.51,2.5,6.818166666666661,0.1372727272727272,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.0,1,6.818166666666661,0.4,0,1,6,1302.0,0.7142857142857143,6.818166666666661,217.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,1.9225308641975296,0.0,0,0,3,181731.0,2.5,3.84506172839506,16521.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.9225308641975296,0.2,0,1,3,0.34729,1.25,3.84506172839506,0.0578816666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.9225308641975296,0.6,0,1,4,0.7088,3.0,3.84506172839506,0.0443,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.9225308641975296,0.0,0,0,5,133528.0,2.5,3.84506172839506,8345.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,1.104394141145143,0.2,0,0,1,0.19677,5.0,1.104394141145143,0.0178881818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,1.104394141145143,0.2,0,1,5,0.83448,0.8333333333333334,2.208788282290286,0.13908,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,1,1.9225308641975296,0.2,0,1,7,0.76437,1.25,1.9225308641975296,0.0694881818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.9225308641975296,0.0,0,0,6,0.35337,2.142857142857143,3.84506172839506,0.022085625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,1.104394141145143,0.0,0,0,23,0.7201,1.0416666666666667,2.208788282290286,0.0276961538461538,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,4.148532289628183,0.0,0,0,8,0.33901,4.166666666666667,8.297064579256366,0.0088054545454545,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.104394141145143,0.0,0,0,2,0.34499,1.6666666666666667,2.208788282290286,0.0574983333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.0,0,1.104394141145143,0.2,0,1,14,17911.0,1.6666666666666667,2.208788282290286,688.8846153846154,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.0,1,1.104394141145143,0.0,0,0,1,0.98138,5.0,1.104394141145143,0.0892163636363636,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,1.104394141145143,0.2,0,1,1,14889.0,2.5,1.104394141145143,2481.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.104394141145143,0.2,0,1,3,0.65635,1.25,2.208788282290286,0.1093916666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.104394141145143,0.2,0,1,3,133033.0,1.25,2.208788282290286,22172.166666666668,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,1.104394141145143,0.0,0,0,1,0.7888,5.0,1.104394141145143,0.0717090909090909,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.104394141145143,0.2,0,1,2,0.87083,1.6666666666666667,2.208788282290286,0.1451383333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.104394141145143,0.4,0,1,11,113777.0,0.4166666666666667,2.208788282290286,18962.83333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,1.104394141145143,0.2,0,1,3,19418.0,2.5,2.208788282290286,1765.2727272727273,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,0,1.104394141145143,0.2,0,1,6,22024.0,0.7142857142857143,2.208788282290286,3670.6666666666665,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.104394141145143,0.2,0,1,4,0.69092,1.0,2.208788282290286,0.1151533333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.104394141145143,0.2,0,0,4,144191.0,3.0,2.208788282290286,9011.9375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,1,1.104394141145143,0.4,0,0,5,0.40181,2.5,1.104394141145143,0.025113125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.104394141145143,0.4,0,1,1,0.33122,7.5,2.208788282290286,0.02070125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,1,1.104394141145143,0.2,0,1,3,0.67247,1.25,1.104394141145143,0.1120783333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,1.9225308641975296,0.2,0,1,6,0.447,1.4285714285714286,3.84506172839506,0.0406363636363636,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,6.818166666666661,0.2,0,0,3,0.31689,3.75,13.636333333333322,0.019805625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,6.818166666666661,0.0,0,0,4,0.72708,1.0,13.636333333333322,0.12118,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,0,0.9951515151515148,0.2,0,1,23,0.85481,0.4166666666666667,1.9903030303030296,0.07771,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,9,0.41379,1.5,1.9903030303030296,0.025861875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.9951515151515148,0.2,0,1,13,0.5906,0.7142857142857143,1.9903030303030296,0.053690909090909,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,9,0.58289,1.5,1.9903030303030296,0.036430625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
